Date,Time,Source,Headline,Symbol,Company,Positive,Negative,Neutral
01/04/2023,5:07PM,ValueWalk,"Apple Stock Pulls Back, Is Now The Time To Buy?",NASDAQ:AAPL,Apple Inc,0.06602532416582108,0.08190733194351196,0.8520673513412476
12/13/2022,5:32AM,Finscreener.org,AAPL: Will Apple Stock Continue to Beat the Market In 2023 and Beyond?,NASDAQ:AAPL,Apple Inc,0.7489882111549377,0.011781681329011917,0.23923008143901825
12/12/2022,10:10AM,TipRanks,Apple Likely to Open 100 Stores in India,NASDAQ:AAPL,Apple Inc,0.2961967885494232,0.010150822810828686,0.6936524510383606
12/09/2022,10:55AM,TipRanks,Apple (AAPL): New Buy Recommendation for This Technology Giant,NASDAQ:AAPL,Apple Inc,0.6829931139945984,0.00848341267555952,0.3085235357284546
12/09/2022,9:56AM,Dow Jones News,"Ericsson, Apple Agree on New Multiyear Patent Deal, Ending Legal Battle -- Update",NASDAQ:AAPL,Apple Inc,0.44003966450691223,0.02327754721045494,0.5366827845573425
12/09/2022,9:21AM,Dow Jones News,"Ericsson, Apple Agree on New Multiyear Patent Deal, Ending Legal Battle",NASDAQ:AAPL,Apple Inc,0.8599036931991577,0.037442028522491455,0.10265428572893143
12/07/2022,5:26PM,ValueWalk,How To Play Apple And Amazon Heading In 2023,NASDAQ:AAPL,Apple Inc,0.04094476252794266,0.02033955790102482,0.9387156367301941
12/06/2022,11:34PM,Dow Jones News,LG Electronics Shares Slump After Report That Apple Downsized Autonomous Car Project,NASDAQ:AAPL,Apple Inc,0.009135310538113117,0.966917872428894,0.023946834728121758
12/06/2022,1:55PM,Dow Jones News,Apple Adds 700 New Price Points to App Store,NASDAQ:AAPL,Apple Inc,0.3006691634654999,0.013262479566037655,0.6860683560371399
12/06/2022,1:00PM,Business Wire,"Apple Announces Biggest Upgrade to App Store Pricing, Adding 700 New Price Points",NASDAQ:AAPL,Apple Inc,0.8019675016403198,0.013674137182533741,0.18435834348201752
12/06/2022,10:00AM,Business Wire,Apple Introduces Apple Music Sing,NASDAQ:AAPL,Apple Inc,0.038669176399707794,0.022860759869217873,0.9384700059890747
12/02/2022,3:12PM,TipRanks,Apple’s iPhone Woes Ease but Questions Remain Around Future Production in China,NASDAQ:AAPL,Apple Inc,0.20035536587238312,0.7230566143989563,0.07658799737691879
12/01/2022,5:32PM,ValueWalk,Is Apple Going To Rally Into Year End?,NASDAQ:AAPL,Apple Inc,0.2733997702598572,0.03495638072490692,0.6916438341140747
12/01/2022,6:00AM,TipRanks,Analysts Offer Insights on Technology Companies: Apple (AAPL) and Salesforce (CRM),NASDAQ:AAPL,Apple Inc,0.06722582131624222,0.013133837841451168,0.9196403622627258
11/28/2022,6:19PM,TipRanks,"Strong Headwinds for Apple Stock, but There Is a Silver Lining",NASDAQ:AAPL,Apple Inc,0.7616443037986755,0.17837992310523987,0.059975817799568176
11/28/2022,2:27PM,Dow Jones News,Trending: Apple Supplier Foxconn Facing Unrest at China Facility,NASDAQ:AAPL,Apple Inc,0.012799400836229324,0.9546531438827515,0.03254742547869682
11/28/2022,5:09AM,TipRanks,Apple Likely to Fall Short of 6 Million iPhone Pros,NASDAQ:AAPL,Apple Inc,0.04348437860608101,0.9100801944732666,0.04643537849187851
11/25/2022,9:44AM,TipRanks,Foxconn Unrest to Further Drag Down Apple’s (NASDAQ:AAPL) iPhone Shipments,NASDAQ:AAPL,Apple Inc,0.011185577139258385,0.9554466009140015,0.0333678163588047
11/24/2022,7:09AM,TipRanks,Foxconn Enrages Already Disgruntled Employees; Will Apple (NASDAQ:AAPL) Suffer?,NASDAQ:AAPL,Apple Inc,0.00939199235290289,0.9504574537277222,0.04015065357089043
11/24/2022,5:52AM,TipRanks,Are You Aware of These Risks for Your Apple Stock?,NASDAQ:AAPL,Apple Inc,0.03941519185900688,0.05323267728090286,0.907352089881897
11/23/2022,8:15AM,TipRanks,Apple Supplier Foxconn’s Plant Rocked by Worker Protests,NASDAQ:AAPL,Apple Inc,0.01785111427307129,0.9249213933944702,0.057227492332458496
11/23/2022,7:15AM,TipRanks,U.K. Regulator Launches Investigation into Apple (NASDAQ:AAPL) and Google,NASDAQ:AAPL,Apple Inc,0.025239380076527596,0.5381035804748535,0.43665704131126404
11/23/2022,2:44AM,Dow Jones News,"UK Regulator Opens Cloud Gaming, Browsers Probe After Reports of Apple, Alphabet Duopoly",NASDAQ:AAPL,Apple Inc,0.017277207225561142,0.8714406490325928,0.11128208786249161
11/23/2022,2:44AM,Dow Jones News,"UK Regulator Opens Cloud Gaming, Browsers Investigation After Report Claiming Apple, Alphabet Duopoly -- Update",NASDAQ:AAPL,Apple Inc,0.0179551113396883,0.7727735042572021,0.2092713862657547
11/18/2022,1:51PM,TipRanks,"Apple Stock: iPhone Shortfall Could Provide ‘Attractive Buying Opportunities,’ Says J.P. Morgan",NASDAQ:AAPL,Apple Inc,0.9121478796005249,0.024122899398207664,0.06372930854558945
11/16/2022,4:25PM,TipRanks,"New Buy Rating for Apple (AAPL), the Technology Giant",NASDAQ:AAPL,Apple Inc,0.5724900364875793,0.00922373030334711,0.41828620433807373
11/16/2022,4:48AM,TipRanks,Apple (NASDAQ:AAPL) to Source U.S.-Made Chips from 2024,NASDAQ:AAPL,Apple Inc,0.11256701499223709,0.008655882440507412,0.8787771463394165
11/15/2022,6:01AM,TipRanks,Apple (NASDAQ:AAPL) to Face Fresh Scrutiny as Epic Contests Lower Court Ruling,NASDAQ:AAPL,Apple Inc,0.020976325497031212,0.9185910224914551,0.06043267250061035
11/14/2022,10:29AM,Dow Jones News,"Apple CEO Tim Cook: Company to Pull Back on Some Hiring, CBS Reports",NASDAQ:AAPL,Apple Inc,0.013444110751152039,0.9445173144340515,0.04203858971595764
11/10/2022,4:05PM,Dow Jones News,"Apple Up Nearly 8%, on Pace for Largest Percent Increase Since July 2020 -- Data Talk",NASDAQ:AAPL,Apple Inc,0.9331668019294739,0.02014296129345894,0.046690188348293304
11/10/2022,2:44PM,ValueWalk,Apple Make Over $3K In Seconds! Find Out How Much The World’s Richest Companies Make Per Second,NASDAQ:AAPL,Apple Inc,0.048935748636722565,0.018121281638741493,0.9329429864883423
11/10/2022,9:12AM,TipRanks,Apple Supplier Foxconn Looks at Adjusting iPhone Production,NASDAQ:AAPL,Apple Inc,0.20965361595153809,0.010762707330286503,0.7795836925506592
11/10/2022,1:28AM,TipRanks,"China Lockdowns Bite Apple (NASDAQ:AAPL), Yet Analyst Remains Bullish",NASDAQ:AAPL,Apple Inc,0.07009423524141312,0.8993643522262573,0.030541393905878067
11/09/2022,11:35PM,Dow Jones News,Apple Supplier GoerTek Dives for Second Consecutive Day,NASDAQ:AAPL,Apple Inc,0.011418287642300129,0.9493296146392822,0.03925207629799843
11/07/2022,1:27AM,TipRanks,China’s COVID-19 Breakout Hampers Apple’s (NASDAQ:AAPL) iPhone 14 Production,NASDAQ:AAPL,Apple Inc,0.010390682145953178,0.960357129573822,0.029252292588353157
11/02/2022,10:12AM,TipRanks,Apple’s iPhone Supplier’s Factory Under COVID Lockdown,NASDAQ:AAPL,Apple Inc,0.013898439705371857,0.8253130912780762,0.160788431763649
11/01/2022,2:34AM,TipRanks,Foxconn Shifts Some of Apple’s (NASDAQ:AAPL) Production Due to COVID,NASDAQ:AAPL,Apple Inc,0.014996757730841637,0.9461919069290161,0.03881136700510979
10/31/2022,7:54AM,Finscreener.org,Apple Stock Defies Tech Rout and Moves Higher Post Quarterly Results,NASDAQ:AAPL,Apple Inc,0.9147564768791199,0.05256855860352516,0.032675035297870636
10/28/2022,5:59PM,TipRanks,"Apple unionized staff claim company withholding benefits, Verge reports",NASDAQ:AAPL,Apple Inc,0.011427430436015129,0.9573076963424683,0.03126486763358116
10/28/2022,1:02PM,ValueWalk,Apple And Amazon – Mixed Bag From Latest Tech Results,NASDAQ:AAPL,Apple Inc,0.06113957613706589,0.8886988759040833,0.05016151815652847
10/28/2022,11:45AM,TipRanks,Monness Sticks to Their Buy Rating for Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.14347174763679504,0.016037441790103912,0.8404908776283264
10/28/2022,11:34AM,Dow Jones News,"Apple Up Over 7%, on Pace for Largest Percent Increase Since July 2020 -- Data Talk",NASDAQ:AAPL,Apple Inc,0.9353050589561462,0.019706478342413902,0.04498846083879471
10/28/2022,10:56AM,TipRanks,Apple Shines Amid Tech Earnings Gloom This Week; Stock Up,NASDAQ:AAPL,Apple Inc,0.7361820936203003,0.2054472118616104,0.05837071314454079
10/28/2022,6:25AM,TipRanks,Needham Sticks to Its Buy Rating for Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.2066900134086609,0.011931254528462887,0.7813787460327148
10/28/2022,5:00AM,TipRanks,"Apple Stock: The Big Tech Winner Has an “Attractive” Risk-Reward Profile, Says Deutsche Bank",NASDAQ:AAPL,Apple Inc,0.9257388114929199,0.01053228136152029,0.06372884660959244
10/27/2022,5:35PM,TipRanks,The Apple Report: Tech-Gadget Giant “Phones It In”,NASDAQ:AAPL,Apple Inc,0.17960475385189056,0.016142353415489197,0.8042529225349426
10/27/2022,4:36PM,TipRanks,Apple Holds Firm after Beating Quarterly Estimates,NASDAQ:AAPL,Apple Inc,0.8831384181976318,0.06513798236846924,0.051723577082157135
10/27/2022,4:30PM,Business Wire,Apple Reports Fourth Quarter Results,NASDAQ:AAPL,Apple Inc,0.038603276014328,0.15057140588760376,0.8108252882957458
10/27/2022,3:35PM,TipRanks,All Eyes on Apple Earnings Today; Analyst Says ‘Buy’,NASDAQ:AAPL,Apple Inc,0.1412019580602646,0.031553782522678375,0.8272442817687988
10/26/2022,9:35AM,TipRanks,Monness Reaffirms Their Buy Rating on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.18719223141670227,0.014694479294121265,0.7981132864952087
10/26/2022,7:15AM,TipRanks,"Apple’s (NASDAQ:AAPL) Q3 Preview: Revenues to Hit Estimates, Says Analyst",NASDAQ:AAPL,Apple Inc,0.22522559762001038,0.7536896467208862,0.021084751933813095
10/26/2022,3:59AM,TipRanks,Apple Earnings Cheat Sheet – Ahead of Tomorrow’s Earnings Release,NASDAQ:AAPL,Apple Inc,0.026816653087735176,0.08974918723106384,0.8834341168403625
10/25/2022,4:10AM,Dow Jones News,Universal Music Shares Surge on Rising Apple Music Subscription Costs,NASDAQ:AAPL,Apple Inc,0.8986495733261108,0.07248976826667786,0.02886067144572735
10/24/2022,2:21PM,TipRanks,Apple (NASDAQ:AAPL) is Raising Prices for Its Streaming Services,NASDAQ:AAPL,Apple Inc,0.9176998138427734,0.011701826006174088,0.07059840857982635
10/18/2022,12:24PM,TipRanks,Apple Introduces Multiple New Products,NASDAQ:AAPL,Apple Inc,0.36485427618026733,0.010757418349385262,0.6243882775306702
10/18/2022,11:00AM,Business Wire,Apple Introduces the Powerful Next-Generation Apple TV 4K,NASDAQ:AAPL,Apple Inc,0.2351551353931427,0.012735024094581604,0.7521098852157593
10/18/2022,11:00AM,Business Wire,"Apple Introduces Next-Generation iPad Pro, Supercharged by the M2 Chip",NASDAQ:AAPL,Apple Inc,0.4086988568305969,0.0176386721432209,0.5736624598503113
10/18/2022,11:00AM,Business Wire,Apple Unveils Completely Redesigned iPad in Four Vibrant Colors,NASDAQ:AAPL,Apple Inc,0.16349822282791138,0.01173124834895134,0.8247705101966858
10/17/2022,10:48AM,TipRanks,Apple (NASDAQ:AAPL) Abandons Use of Yangtze Memory Technologies Chips,NASDAQ:AAPL,Apple Inc,0.02270716242492199,0.20573414862155914,0.7715586423873901
10/14/2022,6:21AM,TipRanks,Apple (NASDAQ:AAPL) Card Holders Could Soon Increase Savings and Rewards,NASDAQ:AAPL,Apple Inc,0.9006676077842712,0.009539837017655373,0.08979252725839615
10/13/2022,11:05AM,Business Wire,Apple Card Will Soon Let Users Grow Daily Cash Rewards While Saving For The Future,NASDAQ:AAPL,Apple Inc,0.30823034048080444,0.008406796492636204,0.6833628416061401
10/12/2022,6:17PM,ValueWalk,Apple’s Price Targets Are Changing,NASDAQ:AAPL,Apple Inc,0.06356079876422882,0.015199000015854836,0.9212402105331421
10/07/2022,11:45AM,TipRanks,Apple (NASDAQ:AAPL): a No-Brainer Defensive Stock that Keeps 5-Star Analyst Bullish,NASDAQ:AAPL,Apple Inc,0.16292446851730347,0.02280082367360592,0.8142747282981873
10/05/2022,5:04AM,Dow Jones News,"Some Apple Suppliers to Shift AirPods, Beats Production to India, Nikkei Reports",NASDAQ:AAPL,Apple Inc,0.34971562027931213,0.3599146604537964,0.2903696894645691
10/04/2022,9:55AM,TipRanks,Tigress Financial Remains a Buy on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.10651073604822159,0.012384516187012196,0.8811047673225403
10/03/2022,12:25PM,TipRanks,"Apple’s App Store Revenues in Decline, Says Analyst",NASDAQ:AAPL,Apple Inc,0.007163115777075291,0.9719519019126892,0.02088494785130024
10/03/2022,12:15PM,Dow Jones News,"Italian Court Cancels Apple, Amazon Antitrust Fine",NASDAQ:AAPL,Apple Inc,0.012738002464175224,0.9003729224205017,0.08688901364803314
10/03/2022,11:35AM,TipRanks,CFRA Sticks to Their Buy Rating for Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.19241949915885925,0.015566771849989891,0.7920136451721191
09/30/2022,4:00PM,TipRanks,Apple Stock Faces Reality Check as Inflation Bites; Here’s What Next,NASDAQ:AAPL,Apple Inc,0.05637136846780777,0.06600561738014221,0.8776230216026306
09/30/2022,5:09AM,TipRanks,Apple’s (NASDAQ:AAPL) Senior Executive Resigns After Video of Sexist Remarks Goes Viral,NASDAQ:AAPL,Apple Inc,0.009801271371543407,0.9249114990234375,0.06528717279434204
09/29/2022,9:26AM,TipRanks,Apple (NASDAQ: AAPL) Down After BofA Analyst Downgrade,NASDAQ:AAPL,Apple Inc,0.009494208730757236,0.9393667578697205,0.05113903433084488
09/29/2022,6:01AM,TipRanks,"Analysts Offer Insights on Technology Companies: Apple (AAPL), Par Technology (PAR) and Wix (WIX)",NASDAQ:AAPL,Apple Inc,0.06382475793361664,0.013139368034899235,0.9230358600616455
09/29/2022,5:23AM,Finscreener.org,Apple Stock Price Falls 4% After iPhone Demand Falters,NASDAQ:AAPL,Apple Inc,0.008851823396980762,0.9663531184196472,0.024795029312372208
09/28/2022,10:14AM,TipRanks,Russian Regulator Seeks Explanation From Apple (NASDAQ: AAPL),NASDAQ:AAPL,Apple Inc,0.04806777834892273,0.034378938376903534,0.9175533056259155
09/28/2022,4:32AM,TipRanks,Apple (NASDAQ: AAPL) Curbs New iPhone Production,NASDAQ:AAPL,Apple Inc,0.04224222153425217,0.862421989440918,0.09533574432134628
09/27/2022,8:39AM,TipRanks,Why Does the Street Consider Apple Stock (NASDAQ:AAPL) to be a “Strong Buy”?,NASDAQ:AAPL,Apple Inc,0.09083715081214905,0.0205367561429739,0.8886260986328125
09/26/2022,5:03PM,TipRanks,V vs. MA vs. AAPL: Which Stock is Best for Fintech Exposure?,NASDAQ:AAPL,Apple Inc,0.043778881430625916,0.019109701737761497,0.9371113777160645
09/26/2022,3:44AM,TipRanks,Apple (NASDAQ: AAPL) Will Make iPhone 14 in India,NASDAQ:AAPL,Apple Inc,0.22760309278964996,0.008357941173017025,0.7640389204025269
09/23/2022,7:22AM,TipRanks,Apple (NASDAQ: AAPL) Will Be the New Sponsor for the Super Bowl Halftime Show,NASDAQ:AAPL,Apple Inc,0.07617757469415665,0.009860829450190067,0.9139615893363953
09/21/2022,8:05AM,TipRanks,Apple (NASDAQ:AAPL) Could Shift 25% of All Production Outside China by 2025,NASDAQ:AAPL,Apple Inc,0.4340248107910156,0.025163980200886726,0.5408111810684204
09/20/2022,9:25AM,TipRanks,Wedbush Reaffirms Their Buy Rating on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.19892556965351105,0.014946489594876766,0.7861279845237732
09/20/2022,8:33AM,TipRanks,Apple’s (NASDAQ:AAPL) Target Price Upped at Evercore ISI,NASDAQ:AAPL,Apple Inc,0.8732420802116394,0.02994837798178196,0.09680959582328796
09/16/2022,9:04AM,TipRanks,Apple Stock (NASDAQ:AAPL): Watch Out for These Catalysts,NASDAQ:AAPL,Apple Inc,0.10993453860282898,0.013138501904904842,0.8769269585609436
09/14/2022,6:00AM,TipRanks,Apple’s (NASDAQ:AAPL) Products to Use TSMC Chips,NASDAQ:AAPL,Apple Inc,0.13377128541469574,0.00787658803164959,0.8583521842956543
09/13/2022,6:50PM,TipRanks,Apple Stock: Strong Buy on High Demand,NASDAQ:AAPL,Apple Inc,0.9432274103164673,0.016603294759988785,0.04016929864883423
09/13/2022,11:46AM,Business Wire,Apple’s global phenomenon “Ted Lasso” joins ranks of the most celebrated comedies in history with back-to-back Emmy wins for Outstanding Comedy Series at the 74th Primetime Emmy Awards,NASDAQ:AAPL,Apple Inc,0.5114668607711792,0.02446397766470909,0.4640691578388214
09/12/2022,12:15PM,TipRanks,Barclays Keeps Their Hold Rating on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.06085997447371483,0.02359103038907051,0.9155490398406982
09/12/2022,11:40AM,TipRanks,BofA Sees iPhone Pre-Order Numbers as Major Positive for (NASDAQ:AAPL),NASDAQ:AAPL,Apple Inc,0.9483807682991028,0.014958006329834461,0.03666125610470772
09/11/2022,2:20AM,TipRanks,"Analysts Offer Insights on Technology Companies: Apple (AAPL), Zscaler (ZS) and Sprinklr (CXM)",NASDAQ:AAPL,Apple Inc,0.06753125041723251,0.012578966096043587,0.9198897480964661
09/09/2022,8:41AM,TipRanks,Apple (NASDAQ: AAPL) Warned of Scrutiny If it Gets Chips From Chinese Chip Maker,NASDAQ:AAPL,Apple Inc,0.019825031980872154,0.8760087490081787,0.10416630655527115
09/08/2022,7:05AM,TipRanks,Apple (AAPL) Receives a Hold from Rosenblatt Securities,NASDAQ:AAPL,Apple Inc,0.08915510028600693,0.010513530112802982,0.9003313779830933
09/07/2022,4:25PM,AllPennyStocks.com,Apple Inc. Partnership Sends Shares Into A Frenzy,NASDAQ:AAPL,Apple Inc,0.06888866424560547,0.7960561513900757,0.13505513966083527
09/07/2022,3:38PM,Dow Jones News,Globalstar Up 10% on Apple Agreement,NASDAQ:AAPL,Apple Inc,0.921791136264801,0.030827879905700684,0.0473809540271759
09/07/2022,3:15PM,Dow Jones News,Globalstar to Provide Satellite Service for Apple,NASDAQ:AAPL,Apple Inc,0.09335704892873764,0.008203244768083096,0.8984396457672119
09/07/2022,2:31PM,Business Wire,Apple Reveals Apple Watch Series 8 and the New Apple Watch SE,NASDAQ:AAPL,Apple Inc,0.06656802445650101,0.01114917453378439,0.9222827553749084
09/07/2022,2:31PM,Business Wire,Apple Fitness+ available to all iPhone users in 21 countries later this fall,NASDAQ:AAPL,Apple Inc,0.1311260461807251,0.008459391072392464,0.8604145050048828
09/07/2022,2:31PM,Business Wire,Apple announces the next generation of AirPods Pro,NASDAQ:AAPL,Apple Inc,0.10103722661733627,0.011335697956383228,0.8876270055770874
09/07/2022,2:31PM,Business Wire,Apple Debuts iPhone 14 Pro and iPhone 14 Pro Max,NASDAQ:AAPL,Apple Inc,0.2336505949497223,0.011844578199088573,0.754504919052124
09/07/2022,2:31PM,Business Wire,Apple Introduces iPhone 14 and iPhone 14 Plus,NASDAQ:AAPL,Apple Inc,0.12458213418722153,0.015806837007403374,0.8596110343933105
09/07/2022,1:40PM,Business Wire,Introducing Apple Watch Ultra,NASDAQ:AAPL,Apple Inc,0.04855012148618698,0.023783035576343536,0.9276667833328247
09/07/2022,3:33AM,TipRanks,iPhone 14 Launch: Here’s What to Expect from Apple’s Far Out Event,NASDAQ:AAPL,Apple Inc,0.040990449488162994,0.022434057667851448,0.9365754723548889
09/06/2022,4:55PM,TipRanks,Bernstein Remains a Hold on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.017422443255782127,0.17034997045993805,0.8122276067733765
09/06/2022,10:42AM,TipRanks,Apple (NASDAQ: AAPL) Banned From Selling iPhones Without a Battery Charger in Brazil,NASDAQ:AAPL,Apple Inc,0.016974546015262604,0.703472912311554,0.27955251932144165
08/30/2022,9:19PM,TipRanks,"Apple: The iPhone 14 Is Coming, Here’s What to Expect",NASDAQ:AAPL,Apple Inc,0.04206165298819542,0.018788347020745277,0.9391499757766724
08/30/2022,4:47AM,TipRanks,Here’s Why These Wall Street Analysts Are Recommending Apple (NASDAQ:AAPL) Stock,NASDAQ:AAPL,Apple Inc,0.05114228278398514,0.019224194809794426,0.9296335577964783
